Simulation	B	(B_variance)^(1/2)	Tvalue
5812	-0.00133513	0.00507547	-0.263055
5813	0.00150963	0.00452616	0.333534
5814	-0.000752604	0.00500132	-0.150481
5815	-0.000812815	0.00480823	-0.169047
5816	-0.000972785	0.00458073	-0.212365
5817	0.000119941	0.00463517	0.0258763
5818	0.00107942	0.0045476	0.237361
5819	0.00032196	0.00443493	0.0725963
5820	0.000266695	0.00457919	0.0582405
5821	0.000464188	0.00432555	0.107313
5822	-0.00103138	0.00482953	-0.213558
5823	-0.00108701	0.00476312	-0.228213
5824	-0.000857394	0.00482818	-0.177581
5825	-0.00107544	0.00492768	-0.218244
5826	-0.00136196	0.00467482	-0.291339
5827	-0.000337217	0.00398685	-0.0845823
5828	-0.000707006	0.00446174	-0.15846
5829	-0.000648837	0.0048518	-0.133731
5830	-0.00090111	0.00473522	-0.1903
5831	-0.000908452	0.00549261	-0.165395
5832	-0.000838073	0.004543	-0.184476
5833	-0.000633516	0.00424793	-0.149135
5834	-0.00120181	0.00479427	-0.250677
5835	-0.00124121	0.00469854	-0.264169
5836	0.00167901	0.00521862	0.321735
5837	-0.00067567	0.00460685	-0.146666
5838	-0.00159212	0.00507001	-0.314028
5839	-0.000873938	0.00459818	-0.190062
5840	-0.000190575	0.00503348	-0.0378615
5841	0.00106142	0.00443493	0.239332
5842	-0.000622143	0.00525749	-0.118335
5843	-0.000984145	0.00470103	-0.209347
5844	-0.000764313	0.00473331	-0.161476
5845	-0.000832917	0.00452061	-0.184249
5846	-0.0016508	0.00464813	-0.355154
5847	0.00731689	0.00510712	1.43269
5848	-0.00118358	0.00479493	-0.24684
5849	-0.000737222	0.00469854	-0.156905
5850	-0.00123819	0.00476312	-0.259954
5851	-0.000713965	0.0045476	-0.156998
5852	-0.00117254	0.00449038	-0.261123
5853	-0.000989898	0.00505599	-0.195787
5854	-0.0010041	0.00500088	-0.200784
5855	-0.00152015	0.00481627	-0.315629
5856	-0.001254	0.00443406	-0.282811
5857	-0.000372546	0.00463931	-0.080302
5858	-0.00122044	0.0047801	-0.255316
5859	-0.00142296	0.0049035	-0.290193
5860	-0.000423999	0.00460666	-0.0920404
5861	-0.000323029	0.0042003	-0.0769062
5862	-0.00136746	0.00438265	-0.312016
5863	-0.00113365	0.00472991	-0.239677
5864	-0.00133452	0.00507002	-0.263219
5865	-0.000979792	0.00510618	-0.191884
5866	0.00371752	0.00496278	0.749079
5867	-0.00085596	0.00435156	-0.196702
5868	-0.000716887	0.00489364	-0.146494
5869	-0.000812442	0.00443337	-0.183256
5870	-0.000896023	0.00479066	-0.187035
5871	0.000812143	0.00506924	0.16021
5872	0.00154289	0.00473521	0.325833
5873	0.00142038	0.00493366	0.287896
5874	-0.000270368	0.00494716	-0.0546511
5875	-0.000279415	0.00470103	-0.0594369
5876	0.000247374	0.00457804	0.054035
5877	0.000687439	0.0045184	0.152142
5878	-0.00149266	0.00506898	-0.29447
5879	0.00130788	0.00479405	0.272814
5880	-0.000195099	0.00507002	-0.038481
5881	-0.000669574	0.00496379	-0.134892
5882	0.00333156	0.00451874	0.737277
5883	-0.000891723	0.00460685	-0.193564
5884	-0.00165913	0.00435484	-0.380984
5885	-0.00128427	0.00496379	-0.258728
5886	-0.00114086	0.00499487	-0.228406
5887	0.000179079	0.00482683	0.0371006
5888	0.00114121	0.00486018	0.234809
5889	-0.000202176	0.00461156	-0.0438411
5890	-0.00103232	0.00466829	-0.221134
5891	-0.000451746	0.00479493	-0.0942133
5892	-0.00100123	0.00469895	-0.213074
5893	-0.00131216	0.00426076	-0.307963
5894	-0.0011833	0.00486201	-0.243378
5895	0.00370311	0.00449253	0.824283
5896	-0.00128484	0.00417735	-0.307574
5897	-0.000610359	0.00496281	-0.122986
5898	-6.39988e-005	0.00470103	-0.0136138
5899	-0.000410201	0.00481627	-0.0851697
5900	0.00152721	0.00462638	0.330109
5901	0.000138341	0.00473076	0.0292428
5902	0.000490258	0.00457804	0.107089
5903	0.00104193	0.00466747	0.223231
5904	-0.00179164	0.00446137	-0.401589
5905	-0.001225	0.00470103	-0.260581
5906	-0.000461466	0.00503601	-0.0916331
5907	0.00335657	0.00473074	0.709523
5908	-0.000977897	0.00452877	-0.21593
5909	-0.00126616	0.00500356	-0.253052
5910	-0.000413278	0.00480489	-0.086012
5911	-0.000953946	0.00428525	-0.222612
5912	0.0024282	0.00486568	0.499047
5913	-0.0015025	0.00499758	-0.300645
5914	0.00122449	0.0045195	0.270935
5915	-0.000364289	0.00471022	-0.0773401
5916	0.000147747	0.00440613	0.0335321
5917	-0.000329129	0.00463732	-0.070974
5918	-0.00036839	0.00472992	-0.0778851
5919	-0.000310941	0.00506924	-0.0613387
5920	0.00101317	0.00489411	0.207019
5921	-0.00109978	0.00490681	-0.224134
5922	-0.000115522	0.00469854	-0.0245868
5923	0.000574793	0.00492864	0.116623
5924	0.00231686	0.00496524	0.466615
5925	-0.00152399	0.00517573	-0.294449
5926	-0.000799657	0.00511679	-0.156281
5927	-0.00101211	0.00418623	-0.24177
5928	-0.000215814	0.00452061	-0.04774
5929	-0.00040032	0.00449419	-0.0890749
5930	0.00132647	0.00470103	0.282165
5931	-0.00125024	0.00448984	-0.278459
5932	-0.000809826	0.00460744	-0.175765
5933	-0.000617887	0.00479427	-0.12888
5934	-0.00134583	0.00491486	-0.273829
5935	-0.00110849	0.00507131	-0.21858
5936	-0.000377806	0.00432507	-0.0873527
5937	-0.00150782	0.00508565	-0.296485
5938	-0.000357477	0.00479604	-0.0745359
5939	-0.00117911	0.00476225	-0.247596
5940	-0.000253722	0.00464532	-0.0546188
5941	-0.000529064	0.00480201	-0.110176
5942	-0.000891241	0.00455042	-0.195859
5943	0.00190345	0.0045044	0.422576
5944	0.00188205	0.00467256	0.402787
5945	-0.00151989	0.00476225	-0.319153
5946	-0.000476005	0.00469854	-0.101309
5947	-0.00117822	0.00460685	-0.255754
5948	0.00181697	0.00438921	0.413964
5949	-0.000831841	0.00491963	-0.169086
5950	7.19362e-005	0.00499487	0.014402
5951	-0.00121005	0.00461156	-0.262396
5952	0.00378839	0.00473753	0.799657
5953	0.000780714	0.00522287	0.14948
5954	-0.000793493	0.00480489	-0.165143
5955	-0.000143666	0.00460744	-0.0311814
5956	-0.000627161	0.00464532	-0.135009
5957	7.35985e-005	0.00425005	0.0173171
5958	0.00128868	0.00507131	0.254112
5959	-0.00138923	0.00486362	-0.285638
5960	0.00162383	0.00496232	0.327233
5961	0.00123655	0.00486018	0.254425
5962	-0.00117581	0.00454741	-0.258568
5963	0.000410558	0.00492864	0.0833004
5964	-0.000770472	0.00432506	-0.178141
5965	-0.00131312	0.00489929	-0.268022
5966	-0.000928819	0.00479405	-0.193744
5967	-0.000119809	0.0043845	-0.0273256
5968	-0.0012967	0.00516473	-0.251069
5969	0.00142233	0.00471021	0.301967
5970	-0.00104609	0.00492792	-0.212278
5971	-0.000283152	0.00476442	-0.0594307
5972	-0.00176258	0.00470103	-0.374934
5973	0.00148538	0.00503805	0.294833
5974	-0.00120153	0.00476312	-0.252257
5975	-0.00078196	0.00451601	-0.173153
5976	0.00411284	0.00499755	0.822973
5977	-0.000751908	0.00496379	-0.151479
5978	-0.00117323	0.00451876	-0.259634
5979	-0.000781107	0.00455212	-0.171592
5980	0.0062467	0.00486353	1.2844
5981	-0.000876484	0.00505135	-0.173515
5982	-0.00111522	0.00468056	-0.238265
5983	0.00288591	0.00514297	0.561137
5984	0.00155706	0.00419689	0.371004
5985	-0.00053605	0.00443354	-0.120908
5986	0.000403731	0.00473013	0.0853531
5987	-0.000422283	0.00458266	-0.092148
5988	-0.00137352	0.00476831	-0.288053
5989	-0.00127329	0.00510723	-0.249312
5990	-0.000402399	0.00466355	-0.0862861
5991	-0.000906022	0.00481476	-0.188176
5992	-0.000939202	0.00486823	-0.192925
5993	-0.00106329	0.00489645	-0.217156
5994	6.69365e-005	0.00427098	0.0156724
5995	-0.000512869	0.00483948	-0.105976
5996	0.000207871	0.00499758	0.0415943
5997	-0.000280565	0.00476615	-0.0588662
5998	0.00455488	0.00457799	0.99495
5999	0.00216763	0.00476181	0.455211
6000	-0.000532092	0.00455666	-0.116772
6001	0.000180244	0.00534948	0.0336937
6002	0.00264589	0.0046084	0.574144
6003	0.000457087	0.00460744	0.0992062
6004	0.000606817	0.00486201	0.124808
6005	-0.000446743	0.00463811	-0.0963199
6006	-0.00103798	0.00479066	-0.216668
6007	0.00287338	0.00419687	0.684647
6008	-0.00139763	0.0049672	-0.281371
6009	-0.000794417	0.00483133	-0.16443
6010	-0.00131633	0.00446885	-0.294556
6011	-0.00123928	0.00457804	-0.270702
6012	-0.000195322	0.0045491	-0.0429364
6013	-0.000561834	0.00440579	-0.127522
6014	0.00450352	0.00461623	0.975584
6015	0.000394069	0.00464292	0.0848754
6016	0.0011471	0.00427279	0.268465
6017	-0.000240097	0.00496721	-0.0483365
6018	0.0024829	0.00432634	0.573904
6019	-0.000699068	0.00469978	-0.148745
6020	0.00648672	0.00478571	1.35544
6021	-0.000221576	0.00471357	-0.047008
6022	-0.00035855	0.00447135	-0.0801883
6023	-0.00116589	0.00417238	-0.279431
6024	0.00445826	0.00454905	0.980042
6025	-0.00107462	0.00463811	-0.231694
6026	0.00087952	0.00489411	0.17971
6027	0.00193482	0.00457688	0.422737
6028	-0.00140433	0.00472991	-0.296903
6029	-0.00140563	0.00452568	-0.31059
6030	-0.000932781	0.00479603	-0.19449
6031	-0.000347356	0.00459428	-0.0756063
6032	-0.00135249	0.00493515	-0.274053
6033	-0.000358043	0.00467073	-0.0766567
6034	0.000951622	0.00510882	0.18627
6035	-0.00134033	0.00428258	-0.312972
6036	0.000746369	0.00496965	0.150185
6037	0.000939113	0.00449419	0.208962
6038	-0.000942137	0.00482683	-0.195187
6039	0.00166905	0.00446493	0.373814
6040	-0.00212639	0.00503448	-0.422366
6041	-0.000101441	0.00461628	-0.0219746
6042	0.00128436	0.00443772	0.289419
6043	0.000527019	0.00457804	0.115119
6044	-0.00130078	0.00516008	-0.252086
6045	-0.000399148	0.00464091	-0.0860064
6046	0.00405757	0.00447741	0.906231
6047	0.00193687	0.00452876	0.427682
6048	-0.00107916	0.00485179	-0.222426
6049	-0.000885592	0.00492983	-0.179639
6050	-0.000179882	0.00492864	-0.0364972
6051	-0.000838135	0.00479957	-0.174627
6052	-0.000407566	0.00489833	-0.0832052
6053	0.00490324	0.00479598	1.02236
6054	-0.000298912	0.00466931	-0.0640163
6055	-0.000632658	0.00460744	-0.137312
6056	-0.00145431	0.00493151	-0.294901
6057	-0.00136791	0.00429865	-0.318219
6058	-0.000372371	0.00510565	-0.0729332
6059	-0.000913075	0.00506924	-0.180121
6060	-0.000124919	0.00454741	-0.0274703
6061	-0.000659674	0.00486569	-0.135577
6062	-0.00060477	0.00437997	-0.138076
6063	-0.000850437	0.00451176	-0.188494
6064	-0.00110094	0.00514298	-0.214066
6065	-0.000317594	0.00518046	-0.0613061
6066	0.00158232	0.00438921	0.360503
6067	-0.0012044	0.00466829	-0.257997
6068	1.57969e-005	0.00471022	0.00335376
6069	-0.00120962	0.00474033	-0.255176
6070	-0.001014	0.00449123	-0.225772
6071	0.00247352	0.0051821	0.477321
6072	-0.000431716	0.00482683	-0.0894408
6073	-0.000367626	0.00486841	-0.0755126
6074	0.00190171	0.00458265	0.41498
6075	-0.00115402	0.00469854	-0.245612
6076	0.00302439	0.00490679	0.61637
6077	0.00346842	0.00473753	0.732115
6078	-0.000730541	0.00492768	-0.148252
6079	-0.00095079	0.0045491	-0.209006
6080	-0.00175263	0.00479603	-0.365434
6081	-0.00146891	0.00443336	-0.331331
6082	-0.00103536	0.00470269	-0.220163
6083	-0.000520288	0.00492769	-0.105585
6084	0.00207472	0.0045595	0.455033
6085	-0.00017649	0.00474354	-0.0372065
6086	-0.000123546	0.00427403	-0.0289061
6087	-0.00148625	0.00542052	-0.274189
6088	-0.00160542	0.0048363	-0.331953
6089	0.00151471	0.00471415	0.321311
6090	-0.00198541	0.00466828	-0.425298
6091	-0.000873764	0.00446351	-0.195757
6092	-0.00117916	0.00463931	-0.254167
6093	-0.000816525	0.00476182	-0.171473
6094	0.00326834	0.00483357	0.676176
6095	-0.00114066	0.00470269	-0.242555
6096	-0.00124932	0.00446138	-0.280031
6097	-2.0271e-005	0.00514379	-0.00394087
6098	0.00132361	0.00542804	0.243846
6099	0.000550123	0.00452209	0.121652
6100	-0.000832169	0.00511094	-0.162821
6101	-0.00026731	0.00451176	-0.0592474
6102	0.000173205	0.00463931	0.0373342
6103	0.000418538	0.00477397	0.0876708
6104	0.00210351	0.00537686	0.391215
6105	-0.00158714	0.00457804	-0.346687
6106	0.000186477	0.00452209	0.041237
6107	-0.000876548	0.00440613	-0.198938
6108	-0.00120816	0.00446244	-0.27074
6109	-0.00135613	0.00471357	-0.287709
6110	0.00186608	0.00493366	0.378234
6111	-0.00101457	0.00457919	-0.221561
6112	-0.000668632	0.00448984	-0.148921
6113	-0.000283148	0.00466931	-0.0606403
6114	-0.00124951	0.00514947	-0.242647
6115	0.00189855	0.00455041	0.417226
6116	-0.0012025	0.00477746	-0.251703
6117	-0.00113157	0.00500132	-0.226255
6118	2.37339e-005	0.00422535	0.00561704
6119	0.00571329	0.00460971	1.2394
6120	-0.000530818	0.00435156	-0.121983
6121	-0.00187069	0.00496525	-0.376758
6122	0.000735305	0.00427326	0.172071
6123	0.00634145	0.00489355	1.29588
6124	-9.20261e-005	0.00469235	-0.019612
6125	-0.000498791	0.00489645	-0.101868
6126	-0.00114841	0.00477092	-0.240711
6127	-0.000785147	0.00471527	-0.166512
6128	-0.000941435	0.00446138	-0.211019
6129	-0.0014125	0.00522115	-0.270534
6130	0.00135871	0.00418347	0.324781
6131	-0.00165006	0.00480489	-0.343414
6132	-0.00117271	0.00444192	-0.26401
6133	-0.000616432	0.00492769	-0.125096
6134	-0.00110606	0.00496232	-0.222891
6135	-0.000491679	0.00463931	-0.105981
6136	-0.00116585	0.00449038	-0.259632
6137	-0.00124712	0.00455212	-0.273966
6138	-0.00116352	0.00463811	-0.250862
6139	-0.00167329	0.00494304	-0.338514
6140	0.00382719	0.004701	0.814123
6141	-0.000932164	0.00463056	-0.201307
6142	-0.000837655	0.00480823	-0.174213
6143	-0.000186153	0.005247	-0.035478
6144	0.00191189	0.0048747	0.392206
6145	-0.000905709	0.00479405	-0.188923
6146	-0.000341638	0.00503449	-0.0678594
6147	-0.00091997	0.00466931	-0.197025
6148	0.00051235	0.0045195	0.113364
6149	-0.000513482	0.00457727	-0.112181
6150	-0.000489239	0.0045476	-0.107582
6151	0.00216854	0.00479602	0.452153
6152	-0.00165813	0.00448984	-0.369306
6153	0.00160665	0.00492864	0.325983
6154	-0.000528573	0.00472992	-0.111751
6155	0.00597094	0.00463923	1.28705
6156	-0.00158264	0.00491963	-0.321698
6157	0.000198261	0.00466931	0.0424604
6158	0.0003665	0.0048934	0.0748968
6159	-0.00168972	0.00473182	-0.357098
6160	-0.000813055	0.00510618	-0.15923
6161	-0.000478171	0.00435353	-0.109835
6162	0.00168096	0.00457804	0.367179
6163	0.00201576	0.00454815	0.443203
6164	0.0008804	0.00510882	0.172329
6165	0.0044889	0.00405095	1.10811
6166	-0.000710439	0.00435353	-0.163187
6167	0.00139232	0.00469895	0.296305
6168	0.00319229	0.00492001	0.648838
6169	0.000494064	0.00429897	0.114926
6170	-0.00194862	0.00492792	-0.395424
6171	-0.00109554	0.00486841	-0.225031
6172	0.0187398	0.00492713	3.8034
6173	-0.00150058	0.00486201	-0.308633
6174	-0.000907711	0.00479758	-0.189202
6175	-0.000209725	0.0045184	-0.0464157
6176	-0.00135113	0.00415018	-0.325559
6177	-0.000624266	0.00489645	-0.127494
6178	-0.00033098	0.00486087	-0.0680907
6179	-0.000555373	0.00446138	-0.124485
6180	-0.0012618	0.00464291	-0.271769
6181	-0.00137249	0.00429959	-0.319213
6182	-5.63133e-005	0.00550364	-0.010232
6183	0.00231625	0.00483947	0.478616
6184	-0.00138819	0.00453175	-0.306326
6185	0.00223405	0.00419747	0.532239
6186	0.0036465	0.00477089	0.764322
6187	0.000643496	0.00476615	0.135014
6188	-0.00084732	0.00482728	-0.175527
6189	-0.00108924	0.00473013	-0.230277
6190	-0.000966413	0.00446173	-0.2166
6191	0.000423588	0.0045184	0.0937473
6192	-0.000783165	0.00476312	-0.164423
6193	-0.000540366	0.00486823	-0.110998
6194	0.00216886	0.00479602	0.452221
6195	-0.000797278	0.00582033	-0.136982
6196	-0.00175039	0.00474718	-0.368722
6197	-0.00178972	0.00463931	-0.385773
6198	0.00530534	0.0045261	1.17217
6199	-0.000719492	0.00453511	-0.158649
6200	-0.00132494	0.00521974	-0.253832
6201	-0.000984027	0.00432635	-0.22745
6202	0.00406776	0.00503293	0.808229
6203	-0.000100705	0.00476312	-0.0211426
6204	-0.000444941	0.00464292	-0.0958323
6205	0.000131968	0.00460686	0.0286461
6206	-0.00103468	0.00453886	-0.22796
6207	0.00305812	0.00469852	0.650868
6208	0.00770808	0.00506885	1.52068
6209	0.000645891	0.00495177	0.130436
6210	-0.0012694	0.00487123	-0.260592
6211	-0.00114201	0.00455666	-0.250624
6212	-0.00134259	0.00514379	-0.261011
6213	-0.00111106	0.00436642	-0.254456
6214	0.00242952	0.00469894	0.517037
6215	-0.00129756	0.00486823	-0.266537
6216	-0.00105901	0.00479427	-0.220891
6217	-0.00151229	0.00486569	-0.310807
6218	-0.000929171	0.00503347	-0.184598
6219	-0.000708111	0.00460979	-0.15361
6220	-0.00140645	0.00509511	-0.276038
6221	-0.000630495	0.00477397	-0.132069
6222	-0.00142922	0.00497621	-0.28721
6223	0.00364805	0.00460741	0.79178
6224	-0.00116815	0.00486086	-0.240317
6225	0.00135297	0.00443272	0.305224
6226	0.000719045	0.00514514	0.139752
6227	-0.00132552	0.00446244	-0.297039
6228	-0.00101325	0.00482818	-0.209862
6229	-0.000398048	0.00452061	-0.0880518
6230	0.00214246	0.00533685	0.401447
6231	-0.000700412	0.00435847	-0.160701
6232	-0.00117586	0.00457919	-0.256783
6233	-0.000460172	0.00454816	-0.101177
6234	0.000205492	0.00452209	0.0454418
6235	-0.000967704	0.00457689	-0.211433
6236	-0.00155818	0.00518376	-0.300588
6237	-0.00131345	0.00456971	-0.287425
6238	0.000631794	0.00466829	0.135337
6239	0.000244726	0.00486823	0.0502699
6240	-0.000751865	0.00510618	-0.147246
6241	-0.000870863	0.00496379	-0.175443
6242	-0.000355243	0.00463931	-0.0765722
6243	-0.00119634	0.00454816	-0.263039
6244	0.00147375	0.00482818	0.305239
6245	-0.000547108	0.00460842	-0.118719
6246	-0.00149996	0.00489411	-0.306483
6247	-0.000259137	0.00479427	-0.0540513
6248	-0.00135829	0.00493366	-0.27531
6249	-0.0010811	0.00483359	-0.223665
6250	-0.00118845	0.00454741	-0.261346
6251	-0.00128274	0.00471021	-0.272331
6252	0.00230677	0.00500131	0.461234
6253	-0.00125882	0.00468406	-0.268745
6254	6.03564e-005	0.00479957	0.0125754
6255	-0.001382	0.00503347	-0.274562
6256	0.0119856	0.00452842	2.64675
6257	0.00354919	0.00503802	0.70448
6258	-0.00121972	0.00449855	-0.271135
6259	-0.000972285	0.00458768	-0.211934
6260	-0.00113026	0.0044627	-0.253268
6261	-0.00108621	0.00525922	-0.206535
6262	0.000125324	0.00486018	0.0257858
6263	-0.00107999	0.00446315	-0.24198
6264	-0.00123103	0.00454816	-0.270665
6265	-0.000722898	0.00506898	-0.142612
6266	-0.00147229	0.00484722	-0.303738
6267	-0.000809082	0.00458073	-0.176627
6268	-0.00085341	0.00500356	-0.170561
6269	-0.000815453	0.00458497	-0.177854
6270	-0.00082699	0.00460685	-0.179513
6271	0.00105544	0.00435189	0.242525
6272	-0.00081993	0.00458768	-0.178724
6273	0.00172627	0.00469978	0.367308
6274	-0.000932018	0.00433281	-0.215107
6275	-0.00107362	0.00504724	-0.212715
6276	0.00743441	0.0044648	1.66512
6277	0.00103716	0.00568051	0.182582
6278	-0.000937852	0.00464091	-0.202083
6279	-0.00140923	0.00471415	-0.298937
6280	-3.63963e-005	0.00492984	-0.00738285
6281	0.000856608	0.00467073	0.183399
6282	0.00975882	0.00480179	2.03233
6283	0.000315575	0.00500957	0.0629943
6284	-0.00119273	0.00463811	-0.257159
6285	-0.00124716	0.00423375	-0.294575
6286	-0.000291961	0.00483133	-0.0604307
6287	-0.00132217	0.00460842	-0.286903
6288	0.000389561	0.00483631	0.0805493
6289	-7.60504e-005	0.00449256	-0.0169281
6290	-0.000876938	0.00510723	-0.171705
6291	0.00370314	0.00489926	0.755857
6292	0.00107302	0.00449039	0.238959
6293	0.000899087	0.00474033	0.189668
6294	8.23259e-005	0.00500957	0.0164337
6295	0.000733563	0.00489505	0.149858
6296	0.00428441	0.00479423	0.893659
6297	0.00899661	0.00533669	1.6858
6298	-0.000829817	0.00460842	-0.180065
6299	-0.00100453	0.0048363	-0.207706
6300	-0.00101245	0.00489645	-0.206772
6301	-0.000262417	0.00483948	-0.0542243
6302	-0.000417022	0.00435156	-0.0958327
6303	-0.000938187	0.00480823	-0.195121
6304	3.92964e-005	0.00470729	0.008348
6305	0.00277665	0.00465905	0.595969
6306	-0.00135795	0.00458767	-0.296001
6307	0.00381345	0.00463688	0.822416
6308	0.000773773	0.00438265	0.176554
6309	0.000551418	0.00496379	0.111088
6310	-0.001094	0.00476182	-0.229744
6311	0.000824684	0.00510618	0.161507
6312	0.00220183	0.00449038	0.490343
6313	-0.00155401	0.00514298	-0.302162
6314	-0.00122606	0.00507312	-0.241677
6315	0.000681947	0.00486362	0.140214
6316	-0.000364671	0.00449419	-0.0811426
6317	-0.000246251	0.00489754	-0.0502805
6318	-0.00120797	0.00492792	-0.245127
6319	-0.0019012	0.00470102	-0.404423
6320	-0.00099007	0.00458497	-0.215938
6321	0.0010777	0.00473756	0.22748
6322	-0.00126657	0.00463931	-0.273008
6323	0.000830955	0.00482683	0.172153
6324	0.00121386	0.00458073	0.264993
6325	-0.00166877	0.00479603	-0.347949
6326	0.000435348	0.00451951	0.0963265
6327	-0.00101341	0.00492864	-0.205616
6328	-0.00137973	0.00454741	-0.30341
6329	0.000121223	0.00437997	0.0276767
6330	0.000608318	0.00534586	0.113792
6331	0.00141284	0.00493943	0.286033
6332	-0.000914018	0.00480802	-0.190103
6333	-0.00153667	0.00503449	-0.305228
6334	-0.000105193	0.00476615	-0.0220708
6335	0.00193891	0.00510723	0.379641
6336	0.00485543	0.00430333	1.1283
6337	-0.000205463	0.00443615	-0.0463155
6338	0.00146112	0.00496378	0.294357
6339	-0.000989679	0.00449129	-0.220355
6340	-0.00175065	0.00496378	-0.352686
6341	-0.00128128	0.00466829	-0.274466
6342	-0.000714512	0.00486018	-0.147013
6343	-0.000317885	0.00452061	-0.070319
6344	-0.00143462	0.00500957	-0.286376
6345	0.000910809	0.00492983	0.184755
6346	0.000687717	0.00472625	0.14551
6347	0.000414722	0.00510618	0.0812196
6348	-0.000998284	0.00478141	-0.208785
6349	0.000834122	0.00489833	0.170287
6350	0.000690334	0.00486087	0.142019
6351	-0.000978215	0.00460685	-0.212339
6352	-0.00100673	0.00479427	-0.209987
6353	-0.000420463	0.00460744	-0.0912574
6354	-0.000990062	0.00503601	-0.196596
6355	0.00301392	0.00434831	0.693126
6356	-0.000275702	0.00463732	-0.0594529
6357	0.00459796	0.00460661	0.998121
6358	-0.000934859	0.00509524	-0.183477
6359	-0.000512718	0.00435189	-0.117815
6360	-0.000846812	0.00443337	-0.191009
6361	-0.00137649	0.00479597	-0.287009
6362	-0.00103091	0.00469854	-0.21941
6363	-0.000781469	0.0045184	-0.172953
6364	-8.53024e-005	0.00493151	-0.0172974
6365	-0.000131773	0.00451877	-0.0291612
6366	-0.00124109	0.00432635	-0.286867
6367	0.000235177	0.00496281	0.0473879
6368	-0.000804461	0.00467073	-0.172234
6369	-0.000875628	0.00427326	-0.204909
6370	-0.000843444	0.00490681	-0.171893
6371	0.00618879	0.00429887	1.43963
6372	0.00550242	0.00497253	1.10656
6373	0.00165749	0.00486822	0.340471
6374	0.00174615	0.00497259	0.351156
6375	-0.000544432	0.00489411	-0.111242
6376	-0.00117635	0.0050406	-0.233375
6377	-0.000874822	0.00510882	-0.171238
6378	-0.00101559	0.00493151	-0.205938
6379	-0.00133383	0.00463691	-0.287655
6380	-0.000316996	0.00466747	-0.0679159
6381	-0.00123455	0.00533865	-0.231248
6382	-0.000607844	0.00503347	-0.12076
6383	0.00156902	0.00490067	0.320164
6384	-0.000750873	0.00427822	-0.175511
6385	-3.75817e-005	0.00454741	-0.00826442
6386	0.00414691	0.00469231	0.883768
6387	0.000317861	0.00473756	0.0670937
6388	0.000369735	0.00438265	0.0843633
6389	-0.00169045	0.00439209	-0.384885
6390	-0.00146852	0.0047333	-0.310253
6391	-0.0012557	0.00503601	-0.249344
6392	-0.00104855	0.00503297	-0.208336
6393	-0.000512345	0.00489364	-0.104696
6394	-0.0014023	0.0045195	-0.310277
6395	-0.000163056	0.00443354	-0.0367778
6396	-0.000881902	0.00481202	-0.183271
6397	-0.000850439	0.00486018	-0.174981
6398	0.000227778	0.00493367	0.046168
6399	-0.00119639	0.0045044	-0.265605
6400	-0.00141235	0.00489832	-0.288333
6401	0.00259967	0.00473011	0.549601
6402	0.00145948	0.00476441	0.30633
6403	-0.00140764	0.00540822	-0.260278
6404	0.00302331	0.00506922	0.596405
6405	-0.0010134	0.00473756	-0.213907
6406	-1.44871e-005	0.00514379	-0.00281643
6407	-0.00110117	0.00460744	-0.238998
6408	-0.00153873	0.00500356	-0.307526
6409	-0.00110869	0.00486087	-0.228085
6410	0.000341328	0.00478581	0.0713208
6411	-0.000260435	0.00450129	-0.0578579
6412	-6.58028e-005	0.00480176	-0.0137039
6413	-0.000878837	0.00435847	-0.201639
6414	-0.000301342	0.00479604	-0.0628315
6415	-7.19333e-005	0.00512068	-0.0140476
6416	-0.0012193	0.00466829	-0.261189
6417	-0.00102637	0.00437863	-0.234404
6418	0.00100931	0.00476225	0.211939
6419	-0.00170013	0.00482683	-0.352225
6420	-0.00150707	0.00472991	-0.318626
6421	7.42458e-005	0.00430055	0.0172643
6422	-0.00114222	0.00466829	-0.244678
6423	-0.000623297	0.00510565	-0.12208
6424	-0.00111118	0.00419689	-0.264763
6425	0.000984243	0.00473013	0.20808
6426	0.00118696	0.0049672	0.23896
6427	-0.00194528	0.00488948	-0.397851
6428	-2.0549e-005	0.00499833	-0.00411116
6429	-0.000975071	0.00470103	-0.207416
6430	-0.00190154	0.004802	-0.395988
6431	0.00268545	0.00479756	0.559753
6432	0.000116378	0.0047027	0.0247471
6433	-0.00105398	0.00496965	-0.212082
6434	-0.00125542	0.00476225	-0.263618
6435	-0.00130713	0.00449256	-0.290955
6436	0.00065769	0.00467482	0.140688
6437	-0.00115355	0.00503297	-0.229199
6438	-0.00120187	0.00522566	-0.229994
6439	-0.000249034	0.00487866	-0.0510457
6440	-0.00117997	0.00470728	-0.25067
6441	-0.0013282	0.00436642	-0.304186
6442	0.000980523	0.00519207	0.18885
6443	-0.0014178	0.00476225	-0.297716
6444	-0.000765802	0.00458768	-0.166926
6445	1.02401e-005	0.00470729	0.00217536
6446	-0.00071511	0.00479405	-0.149166
6447	-0.00105034	0.00492792	-0.213141
6448	-0.000708435	0.00503347	-0.140745
6449	0.000590439	0.0053015	0.111372
6450	-0.000497999	0.0046072	-0.108091
6451	0.0102344	0.00503782	2.03151
6452	-0.00128073	0.0045184	-0.283448
6453	0.00216943	0.00500738	0.433248
6454	0.00269526	0.00457918	0.588592
6455	0.00208899	0.00492863	0.423847
6456	-0.000981594	0.00500741	-0.196028
6457	0.00411874	0.00454737	0.905742
6458	0.000397197	0.00492864	0.0805895
