Simulation	B	(B_variance)^(1/2)	Tvalue
4457	0.000631726	0.00446138	0.141599
4458	0.00180111	0.0045195	0.39852
4459	0.00196743	0.00427402	0.460323
4460	-0.000967258	0.00458266	-0.211069
4461	0.00263829	0.00514702	0.512585
4462	0.00250447	0.0047102	0.531711
4463	0.00240404	0.00465905	0.515993
4464	0.00231356	0.00476224	0.485812
4465	0.00125305	0.00446244	0.280798
4466	-0.00125563	0.00419689	-0.299181
4467	-0.000604961	0.00460666	-0.131323
4468	-0.000247261	0.00473331	-0.0522386
4469	0.000415915	0.00479493	0.0867406
4470	0.0023366	0.00457688	0.510524
4471	-2.39366e-005	0.00473136	-0.00505915
4472	-0.00272915	0.0046515	-0.586725
4473	0.0024245	0.00526323	0.460649
4474	0.00191198	0.00533685	0.35826
4475	0.00232648	0.00470235	0.494749
4476	-0.00147085	0.00495177	-0.297036
4477	-0.00390459	0.00493627	-0.791
4478	-0.00760818	0.00447121	-1.70159
4479	0.00138355	0.00449129	0.308052
4480	4.11907e-005	0.00489364	0.00841718
4481	0.000560024	0.00452877	0.123659
4482	0.00225749	0.00496378	0.454794
4483	-0.00204346	0.00454815	-0.449294
4484	0.00165313	0.00479603	0.344687
4485	0.00176363	0.00510617	0.345392
4486	0.00220558	0.00466767	0.472523
4487	-0.00948559	0.00459796	-2.063
4488	-0.00798308	0.00454744	-1.75551
4489	0.0017379	0.00522312	0.332733
4490	-0.000877322	0.00479427	-0.182994
4491	0.00214463	0.00504724	0.424913
4492	0.00169947	0.00448984	0.378515
4493	0.00151556	0.00440783	0.343834
4494	0.00135322	0.00437846	0.309062
4495	0.000677036	0.00480201	0.14099
4496	0.00189802	0.00454909	0.417229
4497	0.00199094	0.00435483	0.457179
4498	-0.000939828	0.00496281	-0.189374
4499	0.00204101	0.004802	0.425034
4500	0.00134487	0.00482818	0.278546
4501	0.00206877	0.00514748	0.401899
4502	0.000962009	0.00483359	0.199026
4503	-0.000737165	0.00429913	-0.171468
4504	-0.00620563	0.004522	-1.37232
4505	-0.007647	0.00455028	-1.68056
4506	0.00139116	0.00473521	0.293789
4507	-0.00220685	0.00446137	-0.494657
4508	-0.000139756	0.00467073	-0.0299217
4509	0.00175162	0.00454759	0.385176
4510	-0.00291955	0.00509009	-0.573574
4511	0.00117491	0.00515245	0.22803
4512	0.00165063	0.00443493	0.372188
4513	0.00177185	0.005422	0.32679
4514	-0.00726545	0.00487459	-1.49048
4515	0.00187109	0.00482682	0.387645
4516	0.00214206	0.00455419	0.470349
4517	0.00258738	0.00507992	0.509334
4518	0.00131727	0.00446351	0.295121
4519	0.00143208	0.00420275	0.340749
4520	0.00167953	0.00485994	0.345587
4521	0.00100847	0.0045195	0.223137
4522	0.00179732	0.00441537	0.40706
4523	-0.0142162	0.00452011	-3.1451
4524	-0.00200731	0.00454815	-0.441346
4525	-0.000488808	0.00479957	-0.101844
4526	-0.00279016	0.0046369	-0.601729
4527	0.0024017	0.00471356	0.509531
4528	-0.00467225	0.00493362	-0.947023
4529	0.00198618	0.00483183	0.41106
4530	-0.00360067	0.00506999	-0.710194
4531	-0.00151759	0.00451839	-0.33587
4532	0.00089797	0.00505135	0.177768
4533	-0.00257038	0.00451838	-0.568871
4534	0.00231216	0.00476181	0.485563
4535	0.00220429	0.00489363	0.450441
4536	0.00242643	0.0047683	0.508866
4537	-0.00405717	0.0049286	-0.823188
4538	0.00184086	0.00427325	0.430787
4539	0.00190223	0.00510723	0.372459
4540	0.00172929	0.00499957	0.345888
4541	-0.00479606	0.00452056	-1.06094
4542	0.00163017	0.00464532	0.350927
4543	-0.00172421	0.00457804	-0.376627
4544	0.00105988	0.00495689	0.213819
4545	-5.60715e-005	0.00486087	-0.0115353
4546	0.00161681	0.00568051	0.284624
4547	-0.00639477	0.00467472	-1.36795
4548	-0.000261888	0.00457689	-0.0572197
4549	0.00209572	0.00487122	0.430225
4550	-0.00246523	0.00468055	-0.526697
4551	-0.000388644	0.00495104	-0.0784974
4552	0.00200921	0.005181	0.387803
4553	0.00195852	0.00440578	0.444534
4554	0.000780126	0.00472073	0.165255
4555	0.00237264	0.00503804	0.470944
4556	0.0019516	0.00451876	0.431889
4557	-8.57062e-005	0.00494305	-0.0173387
4558	0.00183782	0.00465136	0.395115
4559	-0.00287608	0.00496377	-0.579414
4560	-0.000128947	0.00425005	-0.0303401
4561	-0.00533346	0.00454809	-1.17268
4562	-0.000659853	0.00457689	-0.14417
4563	-0.00401127	0.00503598	-0.796521
4564	0.00249521	0.00479602	0.520268
4565	0.00223791	0.00468798	0.477371
4566	0.00163678	0.00471021	0.347495
4567	0.00228439	0.00454909	0.502164
4568	-0.0155138	0.00486146	-3.19118
4569	0.00230803	0.00504365	0.457611
4570	0.0024241	0.00464562	0.521803
4571	-0.00433127	0.00489641	-0.884581
4572	-0.0015288	0.00499957	-0.305786
4573	0.00216028	0.00489644	0.441194
4574	0.00199589	0.00435188	0.458628
4575	0.00238108	0.00482727	0.493257
4576	-0.00137678	0.00443493	-0.310441
4577	-0.00285193	0.00499732	-0.570692
4578	0.00202623	0.00435188	0.465598
4579	-0.00945995	0.00479406	-1.97326
4580	-0.001331	0.00482818	-0.275674
4581	-0.00385813	0.00469975	-0.820923
4582	-0.000460119	0.00478141	-0.0962309
4583	0.00216582	0.004247	0.509964
4584	-0.00244565	0.00493365	-0.495708
4585	-0.000588694	0.0049726	-0.118388
4586	-0.00189322	0.00447135	-0.423411
4587	-0.0087247	0.00457709	-1.90617
4588	-0.00142903	0.00460744	-0.310157
4589	0.00231953	0.00437862	0.52974
4590	0.00202685	0.00458265	0.442287
4591	0.00212454	0.00470269	0.451771
4592	-0.00140036	0.00432554	-0.323742
4593	-0.00230599	0.0049672	-0.464244
4594	-0.0100837	0.00429934	-2.34542
4595	0.00155492	0.00469895	0.330909
4596	0.000827115	0.0047558	0.173917
4597	0.00218491	0.0045351	0.481777
4598	0.00129289	0.00446885	0.289311
4599	-0.00100553	0.00427279	-0.235334
4600	0.00131502	0.00454741	0.28918
4601	0.0023982	0.00470102	0.510144
4602	0.00206838	0.00489504	0.422546
4603	0.0023533	0.00479602	0.490677
4604	0.00185137	0.00496378	0.372976
4605	-0.00558412	0.00480795	-1.16144
4606	0.00234813	0.00507312	0.462858
4607	0.00216878	0.00450128	0.481813
4608	0.00222908	0.00491523	0.453505
4609	0.000891616	0.00483133	0.184549
4610	0.00219693	0.00518597	0.423631
4611	0.00194693	0.00445088	0.437426
4612	0.00108396	0.00490068	0.221186
4613	0.00216093	0.00446244	0.484248
4614	-0.00276888	0.00479425	-0.577542
4615	-0.000294303	0.00482683	-0.0609722
4616	0.00197909	0.00479757	0.41252
4617	-0.00707329	0.00476171	-1.48545
4618	0.00153643	0.00443772	0.346222
4619	0.00175657	0.00466767	0.376326
4620	0.00194981	0.00508172	0.38369
4621	0.00191205	0.00473012	0.404229
4622	-0.000781266	0.00455212	-0.171627
4623	0.00233685	0.00467072	0.500318
4624	-0.00977036	0.00491038	-1.98974
4625	0.00187543	0.00492792	0.380572
4626	-0.00472431	0.00492859	-0.958551
4627	-0.00264313	0.00486821	-0.542937
4628	-0.00258179	0.0049315	-0.523531
4629	0.00248309	0.00486361	0.510544
4630	-0.00170469	0.00446244	-0.382008
4631	0.00202352	0.00460841	0.439092
4632	0.00215765	0.00490067	0.440276
4633	-0.00322888	0.00424699	-0.760274
4634	0.00239956	0.00503296	0.47677
4635	-0.00373116	0.00510562	-0.730795
4636	0.00107297	0.00460685	0.232906
4637	-0.00926436	0.00514078	-1.80213
4638	0.00114285	0.00482953	0.236639
4639	-0.00293756	0.00462636	-0.634962
4640	0.00206889	0.0051821	0.399237
4641	-0.00104922	0.00529944	-0.197988
4642	0.00218328	0.00433524	0.503613
4643	0.00162678	0.00454759	0.357724
4644	0.00175292	0.00461627	0.379727
4645	0.00234955	0.00476614	0.492967
4646	0.000973684	0.00465218	0.209296
4647	0.00111878	0.0052189	0.214371
4648	0.00115508	0.00457689	0.252372
4649	-0.000261088	0.00482973	-0.0540585
4650	-2.53104e-005	0.00464292	-0.00545141
4651	0.00129041	0.00446493	0.28901
4652	-0.00171098	0.00470236	-0.363856
4653	0.0025939	0.00510616	0.507993
4654	0.00230038	0.0046393	0.495847
4655	-0.000364483	0.00451951	-0.0806466
4656	0.00226633	0.00483132	0.46909
4657	0.0014561	0.00448984	0.32431
4658	-0.00415667	0.00470266	-0.883897
4659	-0.0187291	0.00489284	-3.82785
4660	0.0023599	0.0046429	0.508281
4661	0.00210161	0.0045351	0.46341
4662	0.0020319	0.00432554	0.469744
4663	0.00262033	0.0053801	0.487041
4664	0.00162084	0.0048363	0.335142
4665	-0.000114921	0.00455951	-0.0252047
4666	0.00188094	0.00463691	0.405645
4667	0.0018865	0.00449855	0.419357
4668	-0.000375506	0.00466829	-0.0804375
4669	0.002175	0.00503347	0.432108
4670	0.00185679	0.00486017	0.382042
4671	0.000874589	0.00476312	0.183617
4672	0.00223135	0.00440577	0.506459
4673	0.00229544	0.00503346	0.456035
4674	0.00133098	0.0050406	0.264053
4675	-0.00105412	0.00455042	-0.231654
4676	0.00251856	0.00499832	0.503882
4677	0.00210485	0.00453174	0.464469
4678	0.00241478	0.00458496	0.526675
4679	0.00237023	0.00461371	0.513737
4680	-0.00163982	0.00522406	-0.313898
4681	0.00153616	0.00457919	0.335465
4682	-0.00917257	0.00435331	-2.10703
4683	-0.00475472	0.00463726	-1.02533
4684	-0.00243453	0.0044068	-0.552449
4685	0.000467774	0.00476832	0.0981005
4686	8.43996e-005	0.00489411	0.0172451
4687	0.00231207	0.00465135	0.497074
4688	0.0012129	0.00457804	0.26494
4689	-0.00945042	0.00467052	-2.02342
4690	-0.00577626	0.00511672	-1.1289
4691	-0.00458668	0.00460974	-0.994998
4692	-0.00110184	0.00477092	-0.230949
4693	-0.0133993	0.0050402	-2.65849
4694	0.00206811	0.00422534	0.489455
4695	0.000828918	0.0045491	0.182216
4696	-0.0156192	0.00470045	-3.32292
4697	-0.000498451	0.00473182	-0.10534
4698	0.00177009	0.00440578	0.401765
4699	0.00158887	0.00469895	0.338134
4700	-0.00675817	0.0046392	-1.45675
4701	-0.00351754	0.00493941	-0.712139
4702	0.000250393	0.00472625	0.0529793
4703	0.00223174	0.00452567	0.493129
4704	0.00173105	0.00460979	0.375516
4705	0.00123389	0.00467257	0.264071
4706	0.00216541	0.00484311	0.447113
4707	-0.00195259	0.00463691	-0.421097
4708	-0.00446309	0.00452056	-0.987286
4709	-0.00182774	0.00429896	-0.425158
4710	-0.00733075	0.00486074	-1.50815
4711	0.00264136	0.0053801	0.49095
4712	0.00200162	0.00413437	0.48414
4713	0.0022492	0.00469894	0.47866
4714	0.00186528	0.00467481	0.399006
4715	0.00218981	0.00492982	0.444197
4716	0.00123336	0.0045195	0.272897
4717	-0.00169303	0.00469978	-0.360236
4718	0.00133564	0.00457039	0.292237
4719	0.0024237	0.00489363	0.495277
4720	0.0017783	0.00474032	0.375143
4721	0.00165749	0.00489645	0.33851
4722	1.41101e-005	0.00476832	0.00295915
4723	0.00140632	0.00424792	0.331061
4724	0.000638639	0.00435484	0.14665
4725	0.00209942	0.00443405	0.473477
4726	-0.00197246	0.00435484	-0.452936
4727	0.00216747	0.00455419	0.475928
4728	0.00205804	0.00446137	0.461303
4729	-0.00239286	0.00518596	-0.461411
4730	0.00227046	0.00476614	0.476373
4731	0.00230778	0.0046381	0.497569
4732	0.000739776	0.00465137	0.159045
4733	-0.00300167	0.00463809	-0.647177
4734	0.000547128	0.00464532	0.11778
4735	-0.000159962	0.00435847	-0.0367014
4736	0.00202611	0.00448984	0.451265
4737	0.00127254	0.00451876	0.281613
4738	0.000144462	0.00466829	0.0309454
4739	-0.00524563	0.00446238	-1.17552
4740	0.00136473	0.00521974	0.261455
4741	-0.000376081	0.00412062	-0.0912681
4742	0.00221293	0.00449255	0.492579
4743	0.00101703	0.00473013	0.215011
4744	0.00141059	0.00463712	0.304194
4745	0.00174835	0.00463691	0.377051
4746	0.00217797	0.00510617	0.426536
4747	0.00195641	0.00443271	0.441356
4748	0.00141684	0.00457689	0.309564
4749	0.00115469	0.00518597	0.222655
4750	-0.000274054	0.00440783	-0.0621742
4751	0.00125	0.00440783	0.283587
4752	0.00186289	0.00417539	0.446161
4753	-0.00598607	0.00496273	-1.2062
4754	-0.0055839	0.00496714	-1.12417
4755	0.00181715	0.00448984	0.404726
4756	0.0015419	0.004543	0.339402
4757	0.00182472	0.00429959	0.424394
4758	0.0020447	0.00538501	0.379701
4759	-0.00287017	0.00483946	-0.593077
4760	0.00136089	0.0045044	0.302124
4761	-0.00708375	0.00429852	-1.64795
4762	-0.000795396	0.00480823	-0.165424
4763	8.26635e-005	0.00476442	0.0173502
4764	-0.00421887	0.00482814	-0.873808
4765	0.00137011	0.00460685	0.297407
4766	2.03121e-005	0.0045491	0.00446507
4767	-0.000748222	0.00443337	-0.168771
4768	0.00166739	0.00518045	0.321862
4769	-0.000821148	0.00505135	-0.16256
4770	0.00184387	0.00463731	0.397616
4771	0.00183581	0.00582146	0.315351
4772	-0.0033995	0.00464811	-0.731373
4773	0.000564492	0.00455212	0.124006
4774	0.00221543	0.00449618	0.492737
4775	1.05394e-005	0.00455666	0.00231297
4776	-0.00311811	0.00522311	-0.596983
4777	0.00181255	0.00454759	0.398575
4778	0.00257891	0.00522114	0.493936
4779	-0.0150369	0.00473023	-3.1789
4780	-0.00039401	0.00470103	-0.0838136
4781	0.00112386	0.00451876	0.24871
4782	0.000538151	0.0044587	0.120697
4783	0.00238696	0.00476181	0.501272
4784	0.00162251	0.00506924	0.32007
4785	-0.00229668	0.00494304	-0.464629
4786	0.000682396	0.00504725	0.135202
4787	0.000244252	0.00470729	0.0518881
4788	-0.000738447	0.00521862	-0.141502
4789	0.000680681	0.00439209	0.154979
4790	-0.00109037	0.00473076	-0.230485
4791	0.00131559	0.0045491	0.289198
4792	-0.000743618	0.00492792	-0.150899
4793	0.00232249	0.00483132	0.480716
4794	0.0023811	0.00496231	0.479836
4795	0.00240616	0.00464531	0.517975
4796	-0.00292389	0.00494303	-0.591517
4797	0.00114911	0.00477397	0.240703
4798	0.00239115	0.0049762	0.480518
4799	-0.000639857	0.00463732	-0.13798
4800	0.00145939	0.00482728	0.302322
4801	-0.00350805	0.00448937	-0.781413
4802	2.54126e-005	0.00493631	0.00514809
4803	-0.00502466	0.00446238	-1.126
4804	0.000219463	0.00476182	0.0460881
4805	0.00237266	0.00460978	0.5147
4806	-0.00302133	0.00482816	-0.625772
4807	0.000592475	0.00458497	0.129221
4808	0.00236254	0.00473012	0.499468
4809	-0.0102488	0.00472967	-2.16692
4810	0.000701952	0.00463692	0.151383
4811	0.00138441	0.00449038	0.308306
4812	0.00272262	0.00518375	0.525222
4813	-3.5803e-005	0.00453695	-0.00789143
4814	0.00154363	0.00463931	0.332729
4815	0.001941	0.00490067	0.396069
4816	0.00169491	0.00510617	0.331934
4817	0.00125413	0.00463931	0.270327
4818	0.00189919	0.00457803	0.414848
4819	0.00060011	0.00451877	0.132804
4820	0.00177736	0.00479493	0.370676
4821	-0.000205952	0.00470103	-0.0438099
4822	0.000357217	0.00489411	0.0729892
4823	-0.00186031	0.00486086	-0.382711
4824	0.00235372	0.00473329	0.49727
4825	-0.00188383	0.0049035	-0.38418
4826	0.000108464	0.00463732	0.0233893
4827	-0.000168806	0.00482099	-0.0350148
4828	-0.00650465	0.00514505	-1.26425
4829	0.00259621	0.00506115	0.512969
4830	0.00059615	0.00455212	0.130961
4831	-6.22075e-005	0.00473013	-0.0131513
4832	-0.00137636	0.00440681	-0.312327
4833	0.0013826	0.00479427	0.288386
4834	-0.00421042	0.00409951	-1.02705
4835	-0.00486649	0.00466823	-1.04247
4836	8.45465e-005	0.00454986	0.0185822
4837	0.00217007	0.00473181	0.458614
4838	0.000190598	0.00476182	0.0400263
4839	0.00109465	0.00453093	0.241595
4840	0.00115096	0.00479493	0.240036
4841	0.00226701	0.00518045	0.437608
4842	0.00103883	0.00486238	0.213645
4843	0.000445173	0.00457727	0.0972573
4844	0.00208258	0.00496524	0.419432
4845	-0.00555396	0.00473749	-1.17234
4846	0.00119707	0.00449038	0.266586
4847	0.0021274	0.00422534	0.503486
4848	-0.00113523	0.00486362	-0.233412
4849	-0.00220236	0.00448965	-0.490541
4850	-0.00124695	0.00427403	-0.291751
4851	0.00217744	0.00488799	0.445468
4852	-0.0012353	0.00457727	-0.269876
4853	0.00280271	0.00559202	0.501197
4854	-0.000425398	0.00477397	-0.0891077
4855	0.00237452	0.00487864	0.486718
4856	-0.000708525	0.00489505	-0.144743
4857	-0.00429798	0.00458763	-0.936861
4858	0.00214162	0.00503448	0.425391
4859	0.00222234	0.0049628	0.447798
4860	-0.00504153	0.00466762	-1.08011
4861	0.00123011	0.00444191	0.276933
4862	0.00133288	0.00463931	0.287302
4863	0.0018811	0.00457688	0.411001
4864	0.00132768	0.00476614	0.278566
4865	-0.00115301	0.00446493	-0.258237
4866	0.00251487	0.00507001	0.496029
4867	0.0018855	0.00480822	0.39214
4868	0.0021287	0.00452208	0.470735
4869	0.00183871	0.00441091	0.416856
4870	0.000714997	0.00480201	0.148895
4871	0.00227852	0.00500355	0.45538
4872	0.00138209	0.0046693	0.295995
4873	0.0025716	0.00521889	0.492749
4874	8.85366e-005	0.00483133	0.0183255
4875	0.000793451	0.00458073	0.173215
4876	-0.00883133	0.00454722	-1.94214
4877	-0.00717399	0.00489918	-1.46432
4878	-0.00113835	0.00460685	-0.247098
4879	0.00229329	0.0050063	0.45808
4880	0.00134885	0.00488308	0.276229
4881	-0.00443272	0.00459423	-0.964844
4882	-0.00408259	0.00455208	-0.896863
4883	0.00165839	0.00483133	0.343257
4884	0.00169239	0.00464532	0.364321
4885	0.00166693	0.00514379	0.324067
4886	0.00169642	0.00467256	0.363059
4887	0.00267352	0.00559066	0.478211
4888	-0.00120883	0.00489504	-0.24695
4889	0.00228855	0.00525748	0.435293
4890	-0.00105366	0.0049672	-0.212122
4891	0.000465554	0.00468056	0.0994652
4892	0.000590196	0.00455666	0.129524
4893	-0.00592525	0.00499846	-1.18541
4894	3.1504e-005	0.00438114	0.00719083
4895	-0.00438522	0.00503343	-0.871218
4896	0.000768597	0.00455247	0.168831
4897	0.00105394	0.00446173	0.236217
4898	-0.00308203	0.00446349	-0.690498
4899	0.000542386	0.00449256	0.12073
4900	0.00182489	0.00482727	0.378038
4901	0.0022476	0.00492791	0.456096
4902	0.00204922	0.00446884	0.458556
4903	0.00258362	0.00506923	0.509667
4904	0.00231676	0.00446137	0.519294
4905	-0.0103962	0.00437886	-2.37419
4906	-0.000616867	0.00499957	-0.123384
4907	0.00175287	0.00500356	0.350324
4908	-0.00221722	0.00475176	-0.466611
4909	0.00113007	0.00492864	0.229286
4910	0.00235465	0.00479757	0.4908
4911	0.000420412	0.00518101	0.0811448
4912	0.00219747	0.00458072	0.47972
4913	0.00221484	0.00443614	0.499272
4914	0.00190414	0.00496378	0.383608
4915	-0.00031141	0.00449129	-0.0693364
4916	0.000731789	0.00479493	0.152617
4917	-0.00241263	0.00469977	-0.513349
4918	-0.0198127	0.00479314	-4.13355
4919	0.00176102	0.00460841	0.382133
4920	0.00209308	0.00497259	0.420924
4921	0.00238373	0.00496231	0.480367
4922	0.00195743	0.0046226	0.423448
4923	0.000368067	0.00479493	0.0767618
4924	0.00217554	0.00455665	0.477443
4925	-0.00232373	0.00482952	-0.48115
4926	-0.00106223	0.00482728	-0.220048
4927	0.00214072	0.0046693	0.458468
4928	0.000650675	0.00463692	0.140325
4929	0.00141388	0.00455419	0.310458
4930	-0.00186511	0.00473521	-0.393882
4931	-0.00753935	0.00457616	-1.64753
4932	-0.00111473	0.0052971	-0.210442
4933	0.00174005	0.00446173	0.389994
4934	0.00221314	0.00469246	0.471637
4935	0.00165792	0.00448984	0.36926
4936	-0.00379397	0.00479424	-0.79136
4937	-0.000505808	0.00493066	-0.102584
4938	0.00168576	0.00473182	0.35626
4939	-0.00624539	0.00489402	-1.27613
4940	0.00046057	0.00482818	0.0953921
4941	-0.00122121	0.00440578	-0.277184
4942	0.00222589	0.00438113	0.508063
4943	0.00121887	0.0052968	0.230114
4944	0.000494704	0.00457689	0.108087
4945	0.000566332	0.00437997	0.1293
4946	0.000602079	0.00506687	0.118827
4947	0.00133898	0.00435254	0.307632
4948	-2.87193e-005	0.00527365	-0.00544581
4949	0.00233751	0.00480199	0.486779
4950	0.00146435	0.00493943	0.296462
4951	0.00252335	0.00496231	0.508502
4952	-0.00303743	0.00490679	-0.619026
4953	0.00198622	0.00514514	0.386039
4954	0.00176871	0.00500131	0.35365
4955	0.00191456	0.00454815	0.420953
4956	0.00223052	0.00466746	0.477886
4957	0.00225483	0.00496524	0.454123
4958	0.00117818	0.00492792	0.239083
4959	0.00145961	0.00473012	0.308577
4960	-0.00353285	0.00435186	-0.811804
4961	-0.00386585	0.00489642	-0.789526
4962	0.00100255	0.00461372	0.217298
4963	0.000753648	0.00467748	0.161123
4964	-0.0136266	0.00454865	-2.99575
4965	0.00235021	0.00436342	0.538617
4966	-0.00591503	0.00476823	-1.24051
4967	0.00248958	0.00529943	0.469782
4968	0.00230123	0.00533744	0.431148
4969	-0.00127604	0.00499957	-0.25523
4970	-0.000645835	0.00449129	-0.143797
4971	-0.00773949	0.00446123	-1.73483
4972	-0.000320088	0.00487866	-0.0656099
4973	0.00204793	0.00492768	0.415598
4974	-0.00292265	0.00492982	-0.592853
4975	0.000425393	0.0045044	0.0944394
4976	0.00239097	0.00486822	0.491138
4977	0.00119426	0.00499833	0.238931
4978	-0.00102743	0.0050406	-0.203831
4979	-0.000894915	0.00520545	-0.171919
4980	0.000365304	0.00525807	0.0694749
4981	0.00197059	0.00470477	0.41885
4982	0.00266969	0.00499732	0.534223
4983	0.000773482	0.00473013	0.163522
4984	0.00250955	0.00493629	0.508388
4985	0.00230158	0.00463691	0.496361
4986	0.00209732	0.00476614	0.440046
4987	0.000929308	0.00469235	0.198048
4988	0.00144874	0.00481627	0.300802
4989	-0.00107101	0.00441297	-0.242695
4990	0.00233113	0.00482727	0.482909
4991	0.00221668	0.00515457	0.430041
4992	0.00166653	0.00463811	0.359313
4993	1.29852e-005	0.0041969	0.003094
4994	0.00119071	0.00479427	0.248362
4995	-0.000162969	0.00482728	-0.03376
4996	0.00221059	0.00466767	0.473596
4997	0.00175989	0.00430752	0.408562
4998	-0.000353957	0.00455042	-0.0777855
4999	0.00269706	0.00530413	0.508483
5000	-0.000877223	0.00470103	-0.186602
5001	0.00218349	0.0048941	0.446148
5002	-0.00992928	0.00466724	-2.12744
5003	0.00243324	0.00500086	0.486563
5004	-0.0205059	0.00506806	-4.04611
5005	0.00144875	0.00463811	0.312358
5006	0.00215135	0.00476614	0.451383
5007	0.00206849	0.00457726	0.451906
5008	0.00162167	0.00455042	0.356379
5009	-0.0029581	0.00496963	-0.595235
5010	-0.00181606	0.00482727	-0.376209
5011	-0.00424094	0.00449615	-0.943239
5012	-0.00145643	0.00470103	-0.309811
5013	-0.000198819	0.00518046	-0.0383787
5014	-0.00235995	0.00518596	-0.455065
5015	0.00205707	0.00491059	0.418904
5016	0.00226605	0.00452393	0.500904
5017	0.00206646	0.00439888	0.469769
5018	-0.00271704	0.00527829	-0.514758
5019	0.00179312	0.00457727	0.391745
5020	0.000130535	0.00455212	0.0286757
5021	-0.00970227	0.00454887	-2.13289
5022	0.00201894	0.00479426	0.421117
5023	0.00249119	0.00485994	0.512597
5024	-0.000327244	0.00496379	-0.0659263
5025	-0.0195437	0.0053778	-3.63415
5026	-0.000173905	0.0046072	-0.0377463
5027	0.000306307	0.00486018	0.0630238
5028	-0.000349911	0.00446245	-0.0784125
5029	0.00223108	0.00521348	0.427944
5030	-0.00535691	0.00460972	-1.16209
5031	-0.000645569	0.00482728	-0.133733
5032	-0.00843698	0.00495673	-1.70213
5033	0.00090705	0.00476312	0.190432
5034	0.000288363	0.00446351	0.0646044
5035	-0.0113878	0.00452177	-2.51843
5036	0.00211435	0.00457688	0.461964
5037	0.00226417	0.00460743	0.491418
5038	0.00250351	0.0051821	0.483107
5039	-0.0089024	0.00463792	-1.91948
5040	0.00230924	0.00446137	0.517608
5041	0.00217724	0.00474032	0.459302
5042	-0.00064741	0.00479493	-0.13502
5043	0.0010954	0.00492983	0.222199
5044	0.00197913	0.00487865	0.405672
5045	0.00192062	0.00466747	0.41149
5046	-0.00356597	0.0044649	-0.798666
5047	0.000540525	0.00449419	0.120272
5048	0.00230575	0.00473181	0.487288
5049	-0.00330943	0.00514512	-0.643216
5050	0.00132359	0.00449129	0.294702
5051	0.00225655	0.00445088	0.506989
5052	0.00261775	0.00514378	0.508916
5053	-0.00235054	0.00473329	-0.496597
5054	0.000502734	0.00486018	0.103439
5055	0.00229724	0.00473075	0.485598
5056	0.00174719	0.00499758	0.349607
5057	0.00229956	0.00510617	0.45035
5058	0.00230811	0.00449618	0.513349
5059	0.00217124	0.00425157	0.510693
5060	0.00179212	0.00433801	0.413122
5061	-0.0102594	0.00473731	-2.16566
5062	0.00237688	0.00482682	0.492432
5063	0.00176222	0.00482683	0.365088
5064	-0.00252503	0.00503295	-0.5017
5065	0.00127086	0.00461372	0.275452
5066	0.00140912	0.00452877	0.311149
5067	0.00150369	0.00470236	0.319773
5068	0.000972266	0.00486362	0.199906
5069	0.000382252	0.00469979	0.0813339
5070	-0.00203198	0.00472776	-0.429797
5071	0.00190335	0.00496525	0.383335
5072	-0.00969168	0.00451817	-2.14505
5073	0.00170054	0.00500087	0.340048
5074	0.000308266	0.00507547	0.0607364
5075	0.00161856	0.0044068	0.367286
5076	0.000526255	0.00460666	0.114238
5077	0.00130235	0.00463811	0.280794
5078	0.00148695	0.00499733	0.297548
5079	0.00157074	0.00448984	0.349842
5080	0.00262689	0.00506923	0.518204
5081	0.00054991	0.0045184	0.121705
5082	0.00227599	0.00435846	0.5222
5083	0.00226437	0.00514703	0.439939
5084	-0.000832986	0.00455212	-0.182989
5085	-0.00276588	0.0048431	-0.571098
5086	-0.00780716	0.00495164	-1.57668
5087	-0.00241426	0.00486361	-0.496392
5088	0.00196796	0.00473075	0.415993
5089	0.00140381	0.00463691	0.302748
5090	0.00227622	0.00457803	0.497205
5091	0.000469228	0.00457919	0.10247
5092	0.000881152	0.00454741	0.19377
5093	0.000687497	0.00452061	0.152081
5094	0.000754652	0.00486201	0.155214
5095	-0.00230358	0.00476181	-0.483761
5096	0.00197586	0.00499832	0.395304
5097	0.000437997	0.00460842	0.0950428
5098	0.00155887	0.00491486	0.317176
5099	0.00257885	0.00523671	0.492456
5100	-0.00329762	0.00501331	-0.657773
5101	0.00107863	0.00486823	0.221566
5102	0.0016491	0.00476614	0.346004
5103	0.00208998	0.00460743	0.45361
5104	-0.000940242	0.00417195	-0.225372
5105	0.00155042	0.00472991	0.327792
5106	0.00227734	0.00457803	0.49745
5107	0.00198683	0.00470269	0.422489
5108	-0.00231924	0.00493365	-0.470085
5109	0.000404314	0.00518598	0.0779629
5110	-0.00612314	0.00500348	-1.22378
5111	-0.0124778	0.00502741	-2.48195
5112	-0.00298296	0.00461922	-0.64577
5113	-0.0053294	0.00460972	-1.15612
5114	0.00259295	0.00511358	0.507071
5115	0.00129356	0.00464532	0.278466
5116	0.002284	0.00473755	0.482106
5117	-0.00234967	0.00503448	-0.466715
5118	0.00229502	0.00522566	0.439183
5119	-6.07621e-005	0.00451951	-0.0134444
5120	0.00227585	0.00494304	0.460414
5121	0.00180436	0.00550951	0.327499
5122	0.00182812	0.00435254	0.420013
5123	0.00159398	0.00446885	0.356687
5124	0.00242355	0.00473134	0.512233
5125	0.000390005	0.00427403	0.0912498
5126	0.00231337	0.0047102	0.491141
